name,num_handles,num_threads,nice,memory_percent,cpu_percent,pid,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
svchost.exe,157,2,,0.1392440858220432,0.0,1084,393,0,200392,0,0.0,0.0625,90,0,11.40625,3.21875,benign
svchost.exe,393,6,,0.1942741115202068,0.0,1164,1315,652,70808656,13298160,0.421875,0.90625,2114,0,15.9140625,15.3828125,benign
svchost.exe,393,7,,0.1754856972003832,0.0,1172,1,146,6,2974018,0.265625,0.875,2193,0,14.375,5.921875,benign
svchost.exe,363,7,,0.1556481836038181,0.0,1232,0,0,0,0,0.21875,0.296875,525,0,12.75,2.91015625,benign
svchost.exe,162,2,,0.0714818098106995,0.0,1276,0,0,0,0,0.140625,0.4375,5125,0,5.85546875,1.47265625,benign
svchost.exe,244,2,,0.1609413663182862,0.0,1300,192,0,4601344,0,0.0625,0.171875,118,0,13.18359375,3.1484375,benign
svchost.exe,144,2,,0.0793977407170212,0.0,1428,0,0,0,0,0.09375,0.140625,158,0,6.50390625,4.29296875,benign
svchost.exe,243,6,,0.1137318988649222,0.0,1448,0,0,0,0,0.34375,0.671875,667,0,9.31640625,2.5390625,benign
svchost.exe,173,5,,0.0893641838460647,0.0,1492,34,0,714,0,0.03125,0.078125,168,0,7.3203125,1.8984375,benign
svchost.exe,227,3,,0.0705280831954801,0.0,1500,0,0,0,0,0.03125,0.0625,935,0,5.77734375,1.32421875,benign
svchost.exe,242,4,,1.0505298666642504,0.0,1508,65,195,50519319,11302509,13.984375,16.9375,34917,0,86.0546875,80.1484375,benign
svchost.exe,271,5,,0.143249737605965,0.0,1540,0,0,0,0,0.078125,0.0625,85,0,11.734375,2.24609375,benign
msedgewebview2.exe,189,12,32.0,0.2492087645568485,0.0,1568,220,424,5409357,12024034,0.171875,0.15625,1242,0,20.4140625,9.6953125,benign
svchost.exe,225,5,,0.0841186874623576,0.0,1612,0,0,0,0,0.046875,0.109375,305,0,6.890625,2.0390625,benign
svchost.exe,127,1,,0.0803037810014797,0.0,1620,0,0,0,0,0.0,0.0625,49,0,6.578125,1.40625,benign
MemCompression,0,70,,3.001854521403294,0.0,1632,0,0,0,0,0.0,10.6875,76823,0,245.8984375,0.640625,benign
svchost.exe,165,4,,0.1223154384018975,0.0,1752,0,0,0,0,0.234375,0.21875,96,0,10.01953125,2.21875,benign
svchost.exe,175,2,,0.0965648197909717,0.0,1764,108,0,2172,0,0.046875,0.046875,188,0,7.91015625,1.76953125,benign
svchost.exe,394,5,,0.1230784196940731,0.0,1812,1,1,116,160,0.171875,1.09375,1062,0,10.08203125,3.95703125,benign
svchost.exe,187,2,,0.0891257521922598,0.0,1848,0,0,0,0,0.03125,0.25,189,0,7.30078125,1.73828125,benign
svchost.exe,172,5,,0.1020010614977227,0.0,1876,0,0,0,0,0.53125,0.453125,2320,0,8.35546875,2.1171875,benign
Discord.exe,196,7,32.0,0.3912663438937891,0.0,1904,11,10,6047,120,0.03125,0.046875,117,0,32.05078125,10.2109375,benign
svchost.exe,616,6,,0.1125397405958979,0.0,2012,0,0,0,0,0.40625,0.328125,116,0,9.21875,2.921875,benign
RuntimeBroker.exe,326,1,32.0,0.3409572649409619,0.0,2020,12,2,147178,248,0.984375,1.609375,125,0,27.9296875,6.3046875,benign
svchost.exe,297,8,,0.0982815276983667,0.0,2076,2,0,824,0,0.109375,0.390625,139,0,8.05078125,2.93359375,benign
svchost.exe,211,3,,0.1191681405716732,0.0,2100,0,0,0,0,0.015625,0.015625,166,0,9.76171875,2.2890625,benign
svchost.exe,362,4,,0.1053867909817518,0.0,2108,0,0,0,0,0.03125,0.15625,246,0,8.6328125,2.1875,benign
svchost.exe,300,10,32.0,0.2099629143405671,0.0,2132,106,1372,370927,2827483,0.359375,0.4375,1632,0,17.19921875,5.08203125,benign
svchost.exe,220,3,,0.1568403418728425,0.0,2200,4,0,512,0,0.078125,0.0625,514,0,12.84765625,2.2421875,benign
svchost.exe,191,5,,0.2359996509360588,0.0,2256,101685,711,52033588,244496,6.953125,3.59375,1070,0,19.33203125,10.70703125,benign
svchost.exe,177,2,,0.0875044169463867,0.0,2348,0,0,0,0,0.140625,0.3125,310,0,7.16796875,1.81640625,benign
conhost.exe,109,5,32.0,0.0703850242031971,0.0,2384,2,2,0,113,0.015625,0.03125,215,0,5.765625,1.2890625,benign
spoolsv.exe,438,7,,0.1466354670899941,0.0,2388,2,2,232,320,0.015625,0.265625,580,0,12.01171875,5.10546875,benign
svchost.exe,404,10,,0.1650423907637299,0.0,2444,1,2,116,32928,0.28125,1.90625,796,0,13.51953125,8.796875,benign
svchost.exe,180,3,,0.0911762644149817,0.0,2520,115,81,7136,8284,0.046875,0.03125,42,0,7.46875,1.83984375,benign
svchost.exe,496,3,32.0,0.4210703006193977,0.0,2712,1117,2928,4588028,6320808,0.953125,0.828125,147,0,34.4921875,8.484375,benign
svchost.exe,288,4,,0.2327092941135516,0.0,2728,0,0,0,0,0.671875,0.96875,79,0,19.0625,3.46875,benign
svchost.exe,339,15,,0.2734811069141841,0.0,2732,226,50,81067912,586404,1.15625,1.609375,5107,0,22.40234375,17.203125,benign
svchost.exe,268,5,,0.1482568023358672,0.0,2740,624,66,9205525,248562,0.21875,0.234375,888,0,12.14453125,3.62890625,benign
svchost.exe,356,10,,0.192080540305202,0.0,2752,12764,6333,104000824,52429744,3.015625,1.9375,163,0,15.734375,8.4609375,benign
svchost.exe,676,10,,0.4447704070076016,0.0,2768,249,533,19997991,1099928,3.421875,2.53125,16250,0,36.43359375,20.51953125,benign
MpDefenderCoreService.exe,471,8,,0.2136824481399231,0.0,2780,215,7,1619886,14996,0.15625,0.4375,428,0,17.50390625,8.55078125,benign
svchost.exe,205,4,,0.1065312629200152,0.0,2804,516,347,34632,59356,0.03125,0.125,569,0,8.7265625,2.2109375,benign
svchost.exe,141,1,,0.074247616994836,0.0,2840,0,0,0,0,0.03125,0.015625,37,0,6.08203125,1.55078125,benign
svchost.exe,136,3,,0.0645672918503584,0.0,2872,1,0,512,0,0.0,0.03125,111,0,5.2890625,1.28125,benign
svchost.exe,366,5,,0.1147809981416636,0.0,2908,1,1,116,160,0.09375,0.0625,198,0,9.40234375,2.78515625,benign
svchost.exe,387,6,,0.2340445113748589,0.0,2916,832,17,3414960,33120,0.140625,0.203125,717,0,19.171875,4.38671875,benign
MsMpEng.exe,861,29,,2.781543673287596,0.0,2936,2409,1096,154206150,2364380,55.671875,22.796875,349210,0,227.8515625,335.7578125,benign
svchost.exe,114,2,,0.063422819912095,0.0,2980,0,0,0,0,0.015625,0.1875,58,0,5.1953125,1.2578125,benign
svchost.exe,378,11,,0.1411992253832431,0.0,3144,2,2,232,320,0.03125,0.140625,572,0,11.56640625,3.31640625,benign
Code.exe,219,7,32.0,0.3484917052011957,0.0,3204,31,9,8203,108,0.015625,0.0625,152,0,28.546875,10.4609375,benign
sihost.exe,530,9,32.0,0.3261745024050601,0.0,3340,199,0,101888,0,1.234375,1.9375,10128,0,26.71875,6.1328125,benign
powershell.exe,478,9,32.0,0.5477251951205439,0.0,3384,143,2,483772,120,4.171875,3.59375,26608,0,44.8671875,56.71484375,benign
msedge.exe,2007,69,32.0,2.590941409235984,0.0,3512,314774,308232,247650847,276542935,65.84375,54.09375,860474,0,212.23828125,113.609375,benign
dllhost.exe,213,4,,0.1376227505761701,0.0,3532,43,51,3325952,1388544,0.046875,0.15625,268,0,11.2734375,3.5,benign
MicrosoftEdgeUpdate.exe,212,4,,0.0392935365470423,0.0,3756,1,37,92,3888,0.0,0.15625,886,0,3.21875,1.9375,benign
SearchIndexer.exe,726,16,,0.5360420440841053,0.0,3816,3212,641,5353074,27185608,11.40625,4.515625,31859,0,43.91015625,36.37890625,benign
svchost.exe,152,4,,0.1370982009377993,0.0,3868,1,0,5742,0,0.015625,0.046875,230,0,11.23046875,1.828125,benign
svchost.exe,270,5,,0.2038590640031625,0.0,3968,0,0,0,0,0.03125,0.15625,109,0,16.69921875,3.52734375,benign
svchost.exe,205,5,,0.0927499133300938,0.0,4000,0,0,0,0,0.0,0.046875,101,0,7.59765625,1.87890625,benign
FileCoAuth.exe,200,3,32.0,0.2863087298888861,0.0,4132,9,116,216238,45169,0.046875,0.171875,166,0,23.453125,11.25,benign
taskhostw.exe,264,6,32.0,0.2051942812644698,0.0,4136,74,710,5148265,19136105,0.25,1.046875,2565,0,16.80859375,7.5859375,benign
svchost.exe,218,3,,0.1373366325916042,0.0,4296,10,0,8870,0,0.390625,1.140625,66,0,11.25,2.796875,benign
svchost.exe,173,3,,0.0912239507457426,0.0,4384,264,0,5392,0,0.015625,0.015625,82,0,7.47265625,1.77734375,benign
svchost.exe,300,5,,0.1699063965013492,0.0,4436,11,4,4856,4202,0.046875,0.125,98,0,13.91796875,3.85546875,benign
ctfmon.exe,439,10,128.0,0.2358089056130149,0.0,4484,0,0,0,0,1.890625,7.921875,137398,0,19.31640625,4.22265625,benign
explorer.exe,2852,74,32.0,1.991095054593696,0.0,4520,33805,485,20749050,864692,17.421875,32.15625,328311,0,163.1015625,83.5390625,benign
conhost.exe,114,5,32.0,0.0739138126795092,0.0,4880,379,1097,590,57712,2.0,19.546875,646871,0,6.0546875,1.30078125,benign
msedge.exe,253,9,32.0,0.2877393198117153,0.0,5020,24,26,10168,14184,0.078125,0.1875,1144,0,23.5703125,8.8828125,benign
AggregatorHost.exe,122,3,,0.0829265291933332,0.0,5024,3,0,135,0,0.25,0.421875,428,0,6.79296875,2.140625,benign
svchost.exe,406,4,,0.3132991930995972,0.0,5108,161,72,344876,126983,0.46875,0.53125,53,0,25.6640625,5.87109375,benign
svchost.exe,249,8,,0.114065703180249,0.0,5152,1,0,63942,0,0.046875,0.15625,575,0,9.34375,4.28125,benign
svchost.exe,128,2,,0.0694312975879777,0.0,5156,0,0,0,0,0.0,0.03125,41,0,5.6875,1.390625,benign
svchost.exe,291,6,32.0,0.2440109545039024,0.0,5352,2,0,2734,0,0.921875,0.71875,9070,0,19.98828125,3.83984375,benign
NisSrv.exe,206,3,,0.1295637606775655,0.0,5648,0,0,0,0,0.109375,0.09375,467,0,10.61328125,4.13671875,benign
msedge.exe,292,11,32.0,0.2435340911962926,0.0,5716,49661,49878,211460,241048,5.140625,4.5625,70009,0,19.94921875,8.671875,benign
svchost.exe,374,7,,0.2607965429317652,0.0,5928,5,1,103892,4096,0.21875,0.375,91,0,21.36328125,5.5546875,benign
OneDrive.Sync.Service.exe,482,16,16384.0,0.0365754156936668,0.0,5960,268,784,1046288,378429,0.203125,0.453125,1367,0,2.99609375,36.24609375,benign
StartMenuExperienceHost.exe,616,7,32.0,0.7568297555074136,0.0,6124,85,746,281930,162946,0.921875,0.875,3822,0,61.99609375,19.97265625,benign
SearchApp.exe,1527,48,32.0,3.138571231695006,0.0,6324,13508,4580,71118173,39773729,13.328125,8.359375,43976,0,257.09765625,173.5078125,benign
python.exe,142,7,32.0,0.8286453696334399,0.0,6392,933,0,13632388,0,0.75,3.375,11031,0,67.87890625,147.71484375,benign
svchost.exe,565,6,32.0,0.3367131815032352,0.0,6456,735,2060,14867249,68701342,5.59375,5.34375,3327,0,27.58203125,8.78515625,benign
audiodg.exe,193,2,32.0,0.1560773605806669,0.0,6464,1,0,8783,0,9.6875,7.84375,53257,0,12.78515625,7.0078125,benign
RuntimeBroker.exe,332,2,32.0,0.3188784937986311,0.0,6480,2450,6,902652,96,0.65625,1.125,193,0,26.12109375,8.83203125,benign
Code.exe,1041,55,32.0,1.259872858704925,0.0,6496,99203,60660,88222441,61382726,40.703125,50.046875,677003,0,103.203125,103.20703125,benign
RuntimeBroker.exe,654,11,32.0,0.5506340612969632,0.0,6588,2434,4,1263788,568,1.421875,2.640625,6767,0,45.10546875,14.53515625,benign
Code.exe,498,16,32.0,4.063972166442461,0.0,6684,486195,309785,278451783,6674177792,543.09375,373.734375,2560761,0,332.90234375,307.46875,benign
svchost.exe,212,5,,0.0878382212617135,0.0,6736,1,0,4549,0,0.03125,0.140625,89,0,7.1953125,1.84375,benign
powershell.exe,538,9,32.0,0.6373278106204134,0.0,7008,145,157,483945,2665,2.734375,2.28125,5979,0,52.20703125,57.41796875,benign
Code.exe,335,15,32.0,0.5190657103331987,0.0,7124,1017,2284,2021192,392693,0.53125,0.734375,5228,0,42.51953125,12.99609375,benign
msedge.exe,207,7,32.0,0.086932180977255,0.0,7180,132,102,10754,1224,0.0,0.046875,375,0,7.12109375,2.078125,benign
Code.exe,337,22,32.0,1.1029848305013217,0.0,7284,3943,2120,26375583,9052348,3.484375,2.109375,56890,0,90.3515625,87.15234375,benign
msedge.exe,337,20,32768.0,0.5932656409972737,0.0,7360,68859,62327,167972338,7694632,38.890625,31.59375,218629,0,48.59765625,24.6875,benign
msedge.exe,375,18,32.0,0.6766690334982167,0.0,7368,69614,133739,60836879,145322342,15.53125,15.109375,170795,0,55.4296875,31.234375,benign
msedge.exe,203,11,32.0,0.224745676876469,0.0,7484,6625,12384,13698854,12288838,1.90625,2.328125,39735,0,18.41015625,10.41015625,benign
msedge.exe,466,18,64.0,1.8510879874794768,0.0,7700,8379,11946,13130150,22445639,14.25,5.3125,64881,0,151.6328125,117.1875,benign
Code.exe,315,24,32.0,1.0347456911823685,0.0,7876,126,4079,1225551,17703440,6.078125,6.421875,175151,0,84.76171875,85.91015625,benign
SecurityHealthSystray.exe,167,1,32.0,0.1022394931515276,0.0,7884,1,0,5300,0,0.015625,0.109375,339,0,8.375,1.66796875,benign
SecurityHealthService.exe,396,6,,0.1652808224175348,0.0,8152,1,1,8480,4096,0.328125,0.515625,2001,0,13.5390625,4.7109375,benign
TextInputHost.exe,550,11,32.0,0.4494913537529381,0.0,8168,1,0,512,0,1.984375,2.5625,76058,0,36.8203125,9.01171875,benign
msedge.exe,173,8,32.0,0.1992334899193481,0.0,8200,72,62,58678,575816,0.015625,0.046875,354,0,16.3203125,7.91015625,benign
OneDrive.exe,878,21,32.0,1.113618882261019,0.0,8256,235,2815,4957036,971888,1.375,1.84375,7913,0,91.22265625,50.96875,benign
msedgewebview2.exe,671,20,64.0,2.8460155924764323,0.0,8292,23609,17911,26922916,148161532,48.734375,19.921875,173236,0,233.1328125,179.3046875,benign
svchost.exe,286,4,,0.1475891937052136,0.0,8336,3,0,10881,0,0.078125,0.109375,160,0,12.08984375,2.67578125,benign
dllhost.exe,246,5,32.0,0.1454909951517307,0.0,8532,159,165,10120212,2355200,0.046875,0.21875,704,0,11.91796875,3.46484375,benign
svchost.exe,207,4,,0.1361921606533409,0.0,8616,7,0,7542,0,0.09375,0.28125,465,0,11.15625,2.5234375,benign
msedge.exe,295,16,64.0,1.2388908731700965,0.0,8728,2257,3427,3696392,4318894,2.796875,1.078125,19834,0,101.484375,58.75,benign
svchost.exe,176,3,,0.0903655967920451,0.0,8768,2,2,208,276,0.015625,0.015625,37,0,7.40234375,1.64453125,benign
powershell.exe,1274,13,32.0,0.8738996975256039,0.0,8800,160,862,573782,12354,3.875,3.796875,34930,0,71.5859375,62.75390625,benign
Code.exe,380,30,32.0,1.1825733165413868,0.0,8820,5061,7661,2331211,27479359,5.390625,7.265625,107709,0,96.87109375,121.6875,benign
Discord.exe,323,17,32768.0,0.7348940433573656,0.0,8904,5083,4946,17635356,662584,2.328125,8.328125,21314,0,60.19921875,19.09375,benign
Code.exe,350,24,32.0,1.8140357084782004,0.0,8996,23953,37304,29339301,162356937,10.96875,7.921875,157090,0,148.59765625,186.3984375,benign
Discord.exe,1091,52,32.0,1.209563779752098,0.0,9052,13398,12076,42944126,74453522,10.78125,22.5625,292758,0,99.08203125,109.19140625,benign
svchost.exe,397,10,,0.2105828366404598,0.0,9072,50,12,3196653,2770563,1.203125,2.46875,12814,0,17.25,5.80078125,benign
Code.exe,322,17,32768.0,1.0974055298022878,0.0,9088,367367,369597,6680147722,41488144,174.109375,1040.875,3636851,0,89.89453125,111.2265625,benign
notepad.exe,246,3,32.0,0.1991381172578261,0.0,9096,1,0,60,0,0.609375,2.421875,29416,0,16.3125,2.72265625,benign
SearchFilterHost.exe,177,8,,0.1073419305429518,0.0,9172,363,0,7414,0,0.0,0.03125,381,0,8.79296875,2.22265625,benign
Discord.exe,332,14,32.0,0.6324161185520332,0.0,9220,5648,11498,13535827,3286509,1.203125,1.359375,11871,0,51.8046875,14.4921875,benign
msedgewebview2.exe,344,25,32768.0,0.7078082074851326,0.0,9340,16604,19819,135478864,2342632,8.3125,25.921875,85367,0,57.98046875,16.26953125,benign
SearchApp.exe,950,21,32.0,1.7539986180501348,0.0,9476,6800,4369,25319983,24343432,14.765625,9.390625,26532,0,143.6796875,70.3671875,benign
msedgewebview2.exe,354,20,32.0,0.4574549709900207,0.0,9768,4305,12773,3962812,13533580,1.328125,2.21875,16213,0,37.47265625,13.421875,benign
conhost.exe,114,5,32.0,0.0745814213101628,0.0,9992,58,109,66,2658,0.015625,0.078125,1995,0,6.109375,1.32421875,benign
Discord.exe,887,42,32.0,3.67947728151673,0.0,10088,12498,13508,150918558,41769748,31.140625,32.875,406988,0,301.40625,309.91796875,benign
msedge.exe,442,17,64.0,1.5945832143161995,0.0,10236,48846,50674,11886781,12045074,32.109375,18.546875,274036,0,130.62109375,90.69921875,benign
msedgewebview2.exe,1127,51,32.0,1.3623984698410183,0.0,10340,11832,10647,16012044,14769925,1.859375,2.96875,33031,0,111.6015625,39.13671875,benign
Discord.exe,287,7,32.0,0.955538695788391,0.0,10496,534,622,29648,17944,0.328125,0.3125,2478,0,78.2734375,11.33984375,benign
msedgewebview2.exe,147,9,32.0,0.0911285780842207,0.0,10532,17,9,2024,108,0.0,0.015625,271,0,7.46484375,2.0703125,benign
msedge.exe,495,22,64.0,2.2961921988024057,0.0,10536,63150,236678,25907928,50079501,340.03125,92.421875,953107,0,188.09375,164.37890625,benign
svchost.exe,226,8,,0.1183574729487367,0.0,11240,1,0,6025,0,0.140625,0.15625,121,0,9.6953125,3.02734375,benign
python.exe,158,4,32.0,0.1568403418728425,0.0,11972,64,0,7188109,0,0.046875,0.078125,196,0,12.84765625,4.5859375,benign
ApplicationFrameHost.exe,270,1,32.0,0.3097704046232851,0.0,12256,10,0,22205,0,0.15625,0.265625,94,0,25.375,4.3984375,benign
msedge.exe,207,15,64.0,0.3835888446412724,0.0,12620,29,52,99404,8088,0.015625,0.09375,338,0,31.421875,20.62109375,benign
msedge.exe,348,23,32.0,2.724892312343559,0.0,12796,42382,42391,2084516,7081540,26.4375,10.640625,166672,0,223.2109375,180.2421875,benign
System,2916,128,,0.001764394238156,0.0,4,210,1588,894096,73466363,0.0,246.046875,2251664,0,0.14453125,0.1953125,benign
Registry,0,4,,0.8905422269611838,0.0,108,485,1213,28171776,49774592,0.0,1.90625,2459,0,72.94921875,6.390625,benign
smss.exe,53,2,,0.012541504990136,0.0,352,22,32,13220,7486,0.0,0.234375,851,0,1.02734375,1.05859375,benign
svchost.exe,214,2,,0.1148763708031856,0.0,376,0,0,0,0,0.015625,0.125,34,0,9.41015625,2.27734375,benign
csrss.exe,461,10,,0.0614199940201341,0.0,456,202,0,155764,0,0.109375,0.609375,6686,0,5.03125,1.70703125,benign
wininit.exe,165,1,,0.0775379738173432,0.0,532,2,0,9732,0,0.015625,0.125,231,0,6.3515625,1.359375,benign
csrss.exe,569,12,,0.0660455681039485,0.0,540,61467,0,1782044,0,0.703125,49.71875,981166,0,5.41015625,1.875,benign
winlogon.exe,284,5,,0.1253196772398389,0.0,604,3,0,9872,0,0.046875,0.265625,644,0,10.265625,3.66796875,benign
services.exe,594,6,,0.1056252226355567,0.0,672,27,1,124532,160,0.46875,1.34375,766,0,8.65234375,4.32421875,benign
lsass.exe,1382,8,,0.2316601948368102,0.0,696,1020,665,86618,115333,1.09375,1.4375,13008,0,18.9765625,7.4765625,benign
dwm.exe,896,23,,1.01376370564754,0.0,720,2,0,109516,0,212.046875,183.546875,1026818,0,83.04296875,42.76171875,benign
svchost.exe,120,4,,0.0614199940201341,0.0,752,0,0,0,0,0.0,0.03125,51,0,5.03125,1.34765625,benign
svchost.exe,1338,12,,0.3847333165795358,0.0,820,132,4,262656,77824,1.703125,4.921875,8876,0,31.515625,11.109375,benign
fontdrvhost.exe,50,5,,0.0372907106550814,0.0,840,0,0,0,0,0.0,0.09375,1710,0,3.0546875,1.45703125,benign
fontdrvhost.exe,50,5,,0.0497845293144565,0.0,848,0,0,0,0,0.03125,0.140625,4669,0,4.078125,1.6796875,benign
svchost.exe,1153,12,,0.1777746410769099,0.0,944,15,0,7680,0,4.828125,5.28125,17406,0,14.5625,7.6171875,benign
svchost.exe,271,6,,0.0893164975153037,0.0,992,0,0,0,0,0.203125,0.109375,156,0,7.31640625,2.296875,benign
svchost.exe,228,3,,0.1277993664394095,0.0,1076,0,0,0,0,0.046875,0.1875,61,0,10.46875,2.390625,benign
svchost.exe,157,2,,0.1392440858220432,0.0,1084,393,0,200392,0,0.0,0.0625,90,0,11.40625,3.21875,benign
svchost.exe,393,6,,0.1942741115202068,0.0,1164,1315,654,70808656,13300008,0.421875,0.90625,2118,0,15.9140625,15.3828125,benign
svchost.exe,393,9,,0.17581950151571,0.0,1172,1,146,6,2974018,0.265625,0.875,2205,0,14.40234375,6.0234375,benign
svchost.exe,365,9,,0.1559819879191449,0.0,1232,0,0,0,0,0.21875,0.3125,543,0,12.77734375,3.07421875,benign
svchost.exe,162,3,,0.0716725551337434,0.0,1276,0,0,0,0,0.140625,0.4375,5185,0,5.87109375,1.52734375,benign
svchost.exe,244,3,,0.1610844253105691,0.0,1300,192,0,4601344,0,0.0625,0.171875,119,0,13.1953125,3.203125,benign
svchost.exe,144,2,,0.0793977407170212,0.0,1428,0,0,0,0,0.09375,0.140625,160,0,6.50390625,4.29296875,benign
svchost.exe,243,6,,0.1138272715264442,0.0,1448,0,0,0,0,0.359375,0.671875,689,0,9.32421875,2.5390625,benign
svchost.exe,169,5,,0.0893164975153037,0.0,1492,34,0,714,0,0.03125,0.078125,157,0,7.31640625,1.89453125,benign
svchost.exe,227,3,,0.0705280831954801,0.0,1500,0,0,0,0,0.03125,0.0625,944,0,5.77734375,1.32421875,benign
svchost.exe,242,6,,1.051722024933275,0.0,1508,65,196,50519319,11309750,14.109375,17.0,35257,0,86.15234375,80.32421875,benign
svchost.exe,271,4,,0.143106678613682,0.0,1540,0,0,0,0,0.078125,0.0625,85,0,11.72265625,2.1953125,benign
msedgewebview2.exe,189,12,32.0,0.2492087645568485,0.0,1568,222,424,5409581,12024034,0.171875,0.15625,1250,0,20.4140625,9.6953125,benign
svchost.exe,225,5,,0.0841186874623576,0.0,1612,0,0,0,0,0.046875,0.109375,312,0,6.890625,2.0390625,benign
svchost.exe,127,2,,0.0804468399937626,0.0,1620,0,0,0,0,0.0,0.0625,51,0,6.58984375,1.45703125,benign
MemCompression,0,70,,2.998802596234592,0.0,1632,0,0,0,0,0.0,10.703125,76826,0,245.6484375,0.640625,benign
svchost.exe,166,4,,0.1223154384018975,0.0,1752,0,0,0,0,0.234375,0.21875,97,0,10.01953125,2.21875,benign
svchost.exe,175,2,,0.0965648197909717,0.0,1764,108,0,2172,0,0.046875,0.046875,189,0,7.91015625,1.76953125,benign
svchost.exe,394,5,,0.1230784196940731,0.0,1812,1,1,116,160,0.171875,1.09375,1068,0,10.08203125,3.95703125,benign
svchost.exe,187,3,,0.0893164975153037,0.0,1848,0,0,0,0,0.03125,0.25,192,0,7.31640625,1.7890625,benign
svchost.exe,172,6,,0.1021441204900056,0.0,1876,0,0,0,0,0.53125,0.453125,2323,0,8.3671875,2.171875,benign
Discord.exe,196,7,32.0,0.3912663438937891,0.0,1904,11,10,6047,120,0.03125,0.046875,117,0,32.05078125,10.2109375,benign
svchost.exe,614,7,,0.1127781722497028,0.0,2012,0,0,0,0,0.40625,0.328125,117,0,9.23828125,2.97265625,benign
RuntimeBroker.exe,326,1,32.0,0.3409572649409619,0.0,2020,12,2,147178,248,0.984375,1.609375,125,0,27.9296875,6.3046875,benign
svchost.exe,297,8,,0.0982815276983667,0.0,2076,2,0,824,0,0.109375,0.390625,140,0,8.05078125,2.93359375,benign
svchost.exe,211,3,,0.1191681405716732,0.0,2100,0,0,0,0,0.015625,0.015625,168,0,9.76171875,2.2890625,benign
svchost.exe,362,4,,0.1053867909817518,0.0,2108,0,0,0,0,0.03125,0.15625,247,0,8.6328125,2.1875,benign
svchost.exe,300,10,32.0,0.2099629143405671,0.0,2132,106,1390,370927,2864563,0.359375,0.4375,1683,0,17.19921875,5.08203125,benign
svchost.exe,220,4,,0.1569834008651254,0.0,2200,4,0,512,0,0.078125,0.0625,517,0,12.859375,2.29296875,benign
svchost.exe,191,5,,0.2352366696438832,0.0,2256,101685,711,52033588,244496,6.96875,3.59375,1103,0,19.26953125,10.64453125,benign
svchost.exe,177,2,,0.0875044169463867,0.0,2348,0,0,0,0,0.140625,0.3125,313,0,7.16796875,1.81640625,benign
conhost.exe,109,5,32.0,0.0703850242031971,0.0,2384,2,2,0,113,0.015625,0.03125,215,0,5.765625,1.2890625,benign
spoolsv.exe,438,7,,0.1466354670899941,0.0,2388,2,2,232,320,0.015625,0.265625,580,0,12.01171875,5.10546875,benign
svchost.exe,404,11,,0.1652808224175348,0.0,2444,1,2,116,32928,0.28125,1.90625,797,0,13.5390625,8.8515625,benign
svchost.exe,180,4,,0.0913670097380256,0.0,2520,115,81,7136,8284,0.046875,0.03125,43,0,7.484375,1.890625,benign
svchost.exe,498,5,32.0,0.4214994775962465,0.0,2712,1117,2928,4588028,6320808,0.953125,0.828125,156,0,34.52734375,8.58984375,benign
svchost.exe,288,4,,0.2327569804443126,0.0,2728,0,0,0,0,0.671875,0.96875,82,0,19.06640625,3.46875,benign
svchost.exe,339,15,,0.2751024421600572,0.0,2732,226,50,81067912,586404,1.15625,1.640625,5452,0,22.53515625,17.33203125,benign
svchost.exe,268,5,,0.1482568023358672,0.0,2740,624,66,9205525,248562,0.21875,0.234375,889,0,12.14453125,3.62890625,benign
svchost.exe,356,10,,0.192080540305202,0.0,2752,12764,6333,104000824,52429744,3.015625,1.9375,172,0,15.734375,8.4609375,benign
svchost.exe,677,11,,0.4449134659998845,0.0,2768,249,533,19997991,1099928,3.421875,2.578125,16483,0,36.4453125,20.51953125,benign
MpDefenderCoreService.exe,471,9,,0.213920879793728,0.0,2780,215,7,1619886,14996,0.15625,0.4375,438,0,17.5234375,8.6328125,benign
svchost.exe,205,5,,0.1066743219122981,0.0,2804,516,347,34632,59356,0.03125,0.125,570,0,8.73828125,2.26171875,benign
svchost.exe,141,2,,0.0744383623178799,0.0,2840,0,0,0,0,0.03125,0.015625,39,0,6.09765625,1.60546875,benign
svchost.exe,136,3,,0.0645672918503584,0.0,2872,1,0,512,0,0.0,0.03125,112,0,5.2890625,1.28125,benign
svchost.exe,366,5,,0.1147809981416636,0.0,2908,1,1,116,160,0.09375,0.0625,199,0,9.40234375,2.78515625,benign
svchost.exe,387,7,,0.2342352566979028,0.0,2916,832,17,3414960,33120,0.140625,0.203125,729,0,19.1875,4.44140625,benign
MsMpEng.exe,845,29,,2.574441938792687,0.0,2936,2409,1096,154206150,2364380,56.015625,23.109375,354296,0,210.88671875,335.7578125,benign
svchost.exe,114,3,,0.0636135652351389,0.0,2980,0,0,0,0,0.015625,0.1875,59,0,5.2109375,1.30859375,benign
svchost.exe,378,12,,0.141389970706287,0.0,3144,2,2,232,320,0.03125,0.140625,574,0,11.58203125,3.3671875,benign
Code.exe,219,7,32.0,0.3484917052011957,0.0,3204,31,9,8203,108,0.015625,0.0625,152,0,28.546875,10.4609375,benign
sihost.exe,543,12,32.0,0.3269374836972357,0.0,3340,199,0,101888,0,1.234375,1.9375,10259,0,26.78125,6.234375,benign
